HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:49 PST 2020,Tue Nov 17 15:57:42 PST 2020,Fri Nov 20 15:57:42 PST 2020,Fri Nov 20 15:57:45 PST 2020,,,1493,100% (5/5),100% (1/1),100% (1/1),611066545,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:26 PST 2020,Tue Nov 17 15:52:05 PST 2020,Fri Nov 20 15:52:05 PST 2020,Fri Nov 20 15:52:45 PST 2020,,,1179,100% (3/3),100% (3/3),100% (2/2),910198227,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Wed Nov 18 15:34:25 PST 2020,Thu Nov 19 03:45:04 PST 2020,Sun Nov 22 03:45:04 PST 2020,Sun Nov 22 03:45:18 PST 2020,,,43839,100% (1/1),100% (1/1),100% (1/1),193859743,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Fri Nov 20 04:49:55 PST 2020,Fri Nov 20 04:59:34 PST 2020,Mon Nov 23 04:59:34 PST 2020,Sun Nov 22 16:35:07 PST 2020,,,579,100% (4/4),100% (2/2),100% (1/1),377959288,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:51:10 PST 2020,Tue Nov 17 17:36:51 PST 2020,Fri Nov 20 17:36:51 PST 2020,Fri Nov 20 17:37:45 PST 2020,,,6341,100% (7/7),100% (1/1),100% (1/1),844288492,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:26 PST 2020,Tue Nov 17 15:43:28 PST 2020,Fri Nov 20 15:43:28 PST 2020,Fri Nov 20 15:43:45 PST 2020,,,662,100% (7/7),100% (1/1),100% (1/1),400628888,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:27 PST 2020,Tue Nov 17 18:45:36 PST 2020,Fri Nov 20 18:45:36 PST 2020,Fri Nov 20 18:45:45 PST 2020,,,11589,100% (1/1),100% (1/1),100% (1/1),78912117,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Wed Nov 18 14:53:27 PST 2020,Wed Nov 18 17:30:04 PST 2020,Sat Nov 21 17:30:04 PST 2020,Sat Nov 21 17:30:14 PST 2020,,,9397,100% (1/1),100% (1/1),100% (1/1),78917482,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Fri Nov 20 12:32:05 PST 2020,Sat Nov 21 07:47:03 PST 2020,Tue Nov 24 07:47:03 PST 2020,Sun Nov 22 16:35:08 PST 2020,,,69298,100% (3/3),100% (3/3),100% (1/1),449525863,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Wed Nov 18 16:14:36 PST 2020,Thu Nov 19 15:34:16 PST 2020,Sun Nov 22 15:34:16 PST 2020,Sun Nov 22 15:34:21 PST 2020,,,83980,100% (2/2),100% (2/2),100% (1/1),368141547,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:27 PST 2020,Wed Nov 18 04:21:33 PST 2020,Sat Nov 21 04:21:33 PST 2020,Sat Nov 21 04:21:49 PST 2020,,,46146,100% (1/1),100% (1/1),100% (1/1),133505314,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Wed Nov 18 15:33:01 PST 2020,Thu Nov 19 05:52:00 PST 2020,Sun Nov 22 05:52:00 PST 2020,Sun Nov 22 05:52:18 PST 2020,,,51539,100% (9/9),100% (2/2),100% (1/1),157471932,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Wed Nov 18 00:31:43 PST 2020,Wed Nov 18 01:11:07 PST 2020,Sat Nov 21 01:11:07 PST 2020,Sat Nov 21 01:11:49 PST 2020,,,2364,100% (5/5),100% (1/1),100% (1/1),52710811,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:27 PST 2020,Tue Nov 17 19:26:30 PST 2020,Fri Nov 20 19:26:30 PST 2020,Fri Nov 20 19:26:45 PST 2020,,,14043,100% (8/8),100% (3/3),100% (3/3),935071891,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 22:21:14 PST 2020,Wed Nov 18 12:05:55 PST 2020,Sat Nov 21 12:05:55 PST 2020,Sat Nov 21 12:06:02 PST 2020,,,49481,100% (2/2),100% (1/1),100% (1/1),187546171,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:28 PST 2020,Wed Nov 18 14:42:38 PST 2020,Sat Nov 21 14:42:38 PST 2020,Sat Nov 21 14:43:03 PST 2020,,,83410,100% (4/4),100% (4/4),100% (1/1),571569047,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:28 PST 2020,Tue Nov 17 15:41:17 PST 2020,Fri Nov 20 15:41:17 PST 2020,Fri Nov 20 15:41:45 PST 2020,,,529,100% (4/4),100% (4/4),100% (2/2),581587766,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:26 PST 2020,Wed Nov 18 03:45:23 PST 2020,Sat Nov 21 03:45:23 PST 2020,Sat Nov 21 03:45:49 PST 2020,,,43977,100% (2/2),100% (2/2),100% (2/2),727953792,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:26 PST 2020,Tue Nov 17 16:12:26 PST 2020,Fri Nov 20 16:12:26 PST 2020,Fri Nov 20 16:12:45 PST 2020,,,2400,100% (8/8),100% (3/3),100% (2/2),361707240,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:25 PST 2020,Tue Nov 17 16:25:10 PST 2020,Fri Nov 20 16:25:10 PST 2020,Fri Nov 20 16:25:45 PST 2020,,,3165,100% (7/7),100% (5/5),100% (1/1),960890373,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:26 PST 2020,Wed Nov 18 06:49:05 PST 2020,Sat Nov 21 06:49:05 PST 2020,Sat Nov 21 06:49:49 PST 2020,,,54999,100% (1/1),100% (1/1),100% (1/1),73584361,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:27 PST 2020,Tue Nov 17 17:34:06 PST 2020,Fri Nov 20 17:34:06 PST 2020,Fri Nov 20 17:34:45 PST 2020,,,7299,100% (6/6),100% (6/6),100% (3/3),856388798,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:27 PST 2020,Tue Nov 17 15:42:26 PST 2020,Fri Nov 20 15:42:26 PST 2020,Fri Nov 20 15:42:45 PST 2020,,,599,100% (3/3),100% (3/3),100% (2/2),402279912,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:28 PST 2020,Tue Nov 17 15:56:48 PST 2020,Fri Nov 20 15:56:48 PST 2020,Fri Nov 20 15:57:45 PST 2020,,,1460,100% (3/3),100% (1/1),100% (1/1),647904333,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:27 PST 2020,Tue Nov 17 16:54:44 PST 2020,Fri Nov 20 16:54:44 PST 2020,Fri Nov 20 16:54:45 PST 2020,,,4937,100% (1/1),100% (1/1),100% (1/1),81279357,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:26 PST 2020,Tue Nov 17 16:27:23 PST 2020,Fri Nov 20 16:27:23 PST 2020,Fri Nov 20 16:27:45 PST 2020,,,3297,100% (6/6),100% (2/2),100% (1/1),621175688,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:26 PST 2020,Tue Nov 17 15:42:25 PST 2020,Fri Nov 20 15:42:25 PST 2020,Fri Nov 20 15:42:45 PST 2020,,,599,100% (7/7),100% (7/7),100% (2/2),197341073,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 16:09:47 PST 2020,Tue Nov 17 17:02:53 PST 2020,Fri Nov 20 17:02:53 PST 2020,Fri Nov 20 17:03:45 PST 2020,,,3186,100% (9/9),100% (2/2),100% (1/1),774027866,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:28 PST 2020,Wed Nov 18 09:55:20 PST 2020,Sat Nov 21 09:55:20 PST 2020,Sat Nov 21 09:55:53 PST 2020,,,66172,100% (9/9),100% (3/3),100% (1/1),970594452,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Wed Nov 18 14:29:13 PST 2020,Wed Nov 18 14:56:56 PST 2020,Sat Nov 21 14:56:56 PST 2020,Sat Nov 21 14:57:12 PST 2020,,,1663,100% (2/2),100% (1/1),100% (1/1),848287436,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:27 PST 2020,Tue Nov 17 16:47:23 PST 2020,Fri Nov 20 16:47:23 PST 2020,Fri Nov 20 16:47:45 PST 2020,,,4496,100% (2/2),100% (2/2),100% (1/1),318094209,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Wed Nov 18 15:36:42 PST 2020,Wed Nov 18 16:10:58 PST 2020,Sat Nov 21 16:10:58 PST 2020,Sat Nov 21 16:11:14 PST 2020,,,2056,100% (5/5),100% (1/1),100% (1/1),728662214,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:26 PST 2020,Tue Nov 17 15:39:10 PST 2020,Fri Nov 20 15:39:10 PST 2020,Fri Nov 20 15:39:45 PST 2020,,,404,100% (1/1),100% (1/1),100% (1/1),698660148,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:25 PST 2020,Tue Nov 17 17:33:04 PST 2020,Fri Nov 20 17:33:04 PST 2020,Fri Nov 20 17:33:45 PST 2020,,,7239,100% (5/5),100% (3/3),100% (2/2),977295562,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:33:51 PST 2020,Tue Nov 17 15:57:37 PST 2020,Fri Nov 20 15:57:37 PST 2020,Fri Nov 20 15:57:45 PST 2020,,,1426,100% (6/6),100% (2/2),100% (2/2),41008990,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:56:30 PST 2020,Tue Nov 17 21:45:56 PST 2020,Fri Nov 20 21:45:56 PST 2020,Fri Nov 20 21:46:45 PST 2020,,,20966,100% (2/2),100% (2/2),100% (2/2),631562949,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:27 PST 2020,Tue Nov 17 15:45:36 PST 2020,Fri Nov 20 15:45:36 PST 2020,Fri Nov 20 15:45:45 PST 2020,,,789,100% (2/2),100% (2/2),100% (1/1),6518811,,
35F6NGNVM8JM24YTCLOXRRMH21X7TL,3JHC69GP0L9KO2XWVVF19JJOG0TD51,"Make probability judgments about pilots and flight attendants (~7min, $0.85)",This is a short psychology survey asking you to make judgments about pilots and flight attendants,"survey, short, cognitive science, psychology",$0.85 ,Tue Nov 17 15:31:58 PST 2020,38,BatchId:4254044;OriginalHitTemplateId:920937340;,86400,259200,Tue Nov 24 15:31:58 PST 2020,,,Approved,Tue Nov 17 15:32:27 PST 2020,Tue Nov 17 17:37:31 PST 2020,Fri Nov 20 17:37:31 PST 2020,Fri Nov 20 17:37:45 PST 2020,,,7504,100% (1/1),100% (1/1),100% (1/1),35004272,,